environment | time (second),E | Na (millimolar),E | E (millimolar),E | E' (millimolar/second),E_ | E_ (millimolar),E_ | E_' (millimolar/second),ECl | ECl (millimolar),ECl | ECl' (millimolar/second),ECl_ | ECl_ (millimolar),ECl_ | ECl_' (millimolar/second),ED | ED (millimolar),ED | ED' (millimolar/second),ED_ | ED_ (millimolar),ED_ | ED_' (millimolar/second),ENa | ENa (millimolar),ENa | ENa' (millimolar/second),ENa_ | ENa_ (millimolar),ENa_ | ENa_' (millimolar/second),ENaCl | ENaCl (millimolar),ENaCl | ENaCl' (millimolar/second),ENaCl_ | ENaCl_ (millimolar),ENaCl_ | ENaCl_' (millimolar/second),ENaD | ENaD (millimolar),ENaD | ENaD' (millimolar/second),ENaD_ | ENaD_ (millimolar),ENaD_ | ENaD_' (millimolar/second),reaction_constants | Cl (millimolar),reaction_constants | Cl_ (millimolar),reaction_constants | D (millimolar),reaction_constants | D_ (millimolar),reaction_constants | k1 (second_order_rate_constant),reaction_constants | k10 (first_order_rate_constant),reaction_constants | k11 (second_order_rate_constant),reaction_constants | k12 (first_order_rate_constant),reaction_constants | k13 (second_order_rate_constant),reaction_constants | k14 (first_order_rate_constant),reaction_constants | k15 (second_order_rate_constant),reaction_constants | k16 (first_order_rate_constant),reaction_constants | k17 (first_order_rate_constant),reaction_constants | k18 (first_order_rate_constant),reaction_constants | k19 (first_order_rate_constant),reaction_constants | k2 (first_order_rate_constant),reaction_constants | k20 (first_order_rate_constant),reaction_constants | k21 (second_order_rate_constant),reaction_constants | k22 (first_order_rate_constant),reaction_constants | k23 (second_order_rate_constant),reaction_constants | k24 (first_order_rate_constant),reaction_constants | k25 (second_order_rate_constant),reaction_constants | k26 (first_order_rate_constant),reaction_constants | k27 (second_order_rate_constant),reaction_constants | k28 (first_order_rate_constant),reaction_constants | k29 (second_order_rate_constant),reaction_constants | k3 (second_order_rate_constant),reaction_constants | k30 (first_order_rate_constant),reaction_constants | k31 (second_order_rate_constant),reaction_constants | k32 (first_order_rate_constant),reaction_constants | k4 (first_order_rate_constant),reaction_constants | k5 (second_order_rate_constant),reaction_constants | k6 (first_order_rate_constant),reaction_constants | k7 (second_order_rate_constant),reaction_constants | k8 (first_order_rate_constant),reaction_constants | k9 (second_order_rate_constant),reaction_constants | Na (millimolar),reaction_constants | Na_ (millimolar)
0.588,0.00429938,0.00429938,7.52E-05,0.0238608,0.000417445,0.00831011,0.000145388,0.0191925,0.000335771,1.34E-05,-7.98E-08,0.0192135,-0.0017968,0.0511708,0.000893538,0.0576164,0.00100801,0.461171,0.00806853,0.216625,0.00378986,0.000160393,-9.59E-07,0.138326,-0.0129359,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.589,0.00429945,0.00429945,7.52E-05,0.0238612,0.000417388,0.00831025,0.000145368,0.0191928,0.000335725,1.34E-05,-1.02E-07,0.0192117,-0.00179652,0.0511717,0.000893428,0.0576174,0.00100787,0.461179,0.00806743,0.216629,0.00378935,0.000160404,-1.23E-06,0.138313,-0.0129339,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.59,0.00429953,0.00429953,7.52E-05,0.0238616,0.000417331,0.0083104,0.000145348,0.0191932,0.000335679,1.34E-05,-1.24E-07,0.0192099,-0.00179624,0.0511726,0.000893321,0.0576184,0.00100773,0.461187,0.00806633,0.216633,0.00378883,0.000160415,-1.49E-06,0.1383,-0.0129319,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.591,0.0042996,0.0042996,7.52E-05,0.0238621,0.000417274,0.00831054,0.000145328,0.0191935,0.000335633,1.34E-05,-1.46E-07,0.0192081,-0.00179597,0.0511735,0.000893217,0.0576195,0.00100759,0.461195,0.00806523,0.216637,0.00378831,0.000160426,-1.75E-06,0.138287,-0.0129299,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.592,0.00429968,0.00429968,7.52E-05,0.0238625,0.000417216,0.00831069,0.000145308,0.0191938,0.000335586,1.34E-05,-1.67E-07,0.0192063,-0.00179569,0.0511744,0.000893115,0.0576205,0.00100746,0.461204,0.00806411,0.21664,0.00378779,0.000160437,-2.00E-06,0.138274,-0.0129279,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.593,0.00429975,0.00429975,7.52E-05,0.0238629,0.000417158,0.00831083,0.000145288,0.0191942,0.00033554,1.34E-05,-1.87E-07,0.0192045,-0.00179541,0.0511753,0.000893015,0.0576215,0.00100732,0.461212,0.008063,0.216644,0.00378727,0.000160447,-2.24E-06,0.138262,-0.0129259,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.594,0.00429983,0.00429983,7.52E-05,0.0238633,0.0004171,0.00831098,0.000145268,0.0191945,0.000335493,1.34E-05,-2.07E-07,0.0192027,-0.00179513,0.0511762,0.000892918,0.0576225,0.00100718,0.46122,0.00806187,0.216648,0.00378674,0.000160457,-2.48E-06,0.138249,-0.0129239,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.595,0.0042999,0.0042999,7.52E-05,0.0238637,0.000417041,0.00831112,0.000145247,0.0191948,0.000335446,1.34E-05,-2.25E-07,0.0192009,-0.00179485,0.051177,0.000892824,0.0576235,0.00100704,0.461228,0.00806074,0.216652,0.00378621,0.000160467,-2.70E-06,0.138236,-0.0129219,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.596,0.00429998,0.00429998,7.52E-05,0.0238641,0.000416982,0.00831127,0.000145226,0.0191952,0.000335398,1.34E-05,-2.43E-07,0.0191991,-0.00179458,0.0511779,0.000892732,0.0576245,0.00100689,0.461236,0.0080596,0.216656,0.00378567,0.000160477,-2.92E-06,0.138223,-0.0129199,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.597,0.00430005,0.00430005,7.51E-05,0.0238646,0.000416923,0.00831141,0.000145206,0.0191955,0.00033535,1.34E-05,-2.60E-07,0.0191973,-0.0017943,0.0511788,0.000892642,0.0576255,0.00100675,0.461244,0.00805845,0.216659,0.00378513,0.000160486,-3.12E-06,0.13821,-0.0129179,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.598,0.00430013,0.00430013,7.51E-05,0.023865,0.000416863,0.00831156,0.000145185,0.0191958,0.000335302,1.34E-05,-2.76E-07,0.0191956,-0.00179402,0.0511797,0.000892555,0.0576265,0.00100661,0.461252,0.00805729,0.216663,0.00378459,0.000160494,-3.31E-06,0.138197,-0.0129159,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.599,0.0043002,0.0043002,7.51E-05,0.0238654,0.000416803,0.0083117,0.000145164,0.0191962,0.000335254,1.34E-05,-2.91E-07,0.0191938,-0.00179374,0.0511806,0.00089247,0.0576275,0.00100646,0.46126,0.00805613,0.216667,0.00378404,0.000160503,-3.49E-06,0.138184,-0.0129139,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.6,0.00430028,0.00430028,7.51E-05,0.0238658,0.000416742,0.00831185,0.000145142,0.0191965,0.000335205,1.34E-05,-3.05E-07,0.019192,-0.00179346,0.0511815,0.000892388,0.0576285,0.00100631,0.461268,0.00805495,0.216671,0.00378349,0.000160511,-3.66E-06,0.138171,-0.0129119,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.601,0.00430035,0.00430035,7.51E-05,0.0238662,0.000416681,0.00831199,0.000145121,0.0191969,0.000335155,1.34E-05,-3.18E-07,0.0191902,-0.00179319,0.0511824,0.000892309,0.0576295,0.00100617,0.461276,0.00805377,0.216674,0.00378293,0.000160518,-3.81E-06,0.138158,-0.0129099,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.602,0.00430043,0.00430043,7.51E-05,0.0238666,0.000416619,0.00831214,0.000145099,0.0191972,0.000335106,1.34E-05,-3.29E-07,0.0191884,-0.00179291,0.0511833,0.000892232,0.0576305,0.00100602,0.461284,0.00805257,0.216678,0.00378237,0.000160526,-3.95E-06,0.138145,-0.0129079,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.603,0.0043005,0.0043005,7.51E-05,0.0238671,0.000416556,0.00831228,0.000145078,0.0191975,0.000335055,1.34E-05,-3.40E-07,0.0191866,-0.00179263,0.0511842,0.000892157,0.0576315,0.00100587,0.461292,0.00805136,0.216682,0.00378181,0.000160532,-4.07E-06,0.138132,-0.0129059,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.604,0.00430058,0.00430058,7.51E-05,0.0238675,0.000416493,0.00831243,0.000145056,0.0191979,0.000335005,1.34E-05,-3.48E-07,0.0191848,-0.00179235,0.0511851,0.000892084,0.0576325,0.00100571,0.4613,0.00805014,0.216686,0.00378123,0.000160538,-4.17E-06,0.138119,-0.0129039,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.605,0.00430065,0.00430065,7.50E-05,0.0238679,0.00041643,0.00831257,0.000145033,0.0191982,0.000334954,1.34E-05,-3.56E-07,0.019183,-0.00179208,0.051186,0.000892014,0.0576335,0.00100556,0.461308,0.00804891,0.21669,0.00378066,0.000160544,-4.26E-06,0.138107,-0.0129019,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.606,0.00430073,0.00430073,7.50E-05,0.0238683,0.000416366,0.00831272,0.000145011,0.0191985,0.000334902,1.34E-05,-3.62E-07,0.0191812,-0.0017918,0.0511869,0.000891946,0.0576345,0.00100541,0.461316,0.00804767,0.216693,0.00378007,0.000160549,-4.33E-06,0.138094,-0.0128999,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.607,0.0043008,0.0043008,7.50E-05,0.0238687,0.000416301,0.00831286,0.000144988,0.0191989,0.00033485,1.34E-05,-3.66E-07,0.0191794,-0.00179152,0.0511878,0.000891881,0.0576355,0.00100525,0.461324,0.00804642,0.216697,0.00377948,0.000160553,-4.38E-06,0.138081,-0.0128979,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.608,0.00430088,0.00430088,7.50E-05,0.0238691,0.000416235,0.00831301,0.000144966,0.0191992,0.000334797,1.34E-05,-3.69E-07,0.0191776,-0.00179124,0.0511887,0.000891817,0.0576365,0.00100509,0.461332,0.00804515,0.216701,0.00377889,0.000160557,-4.41E-06,0.138068,-0.0128959,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.609,0.00430095,0.00430095,7.50E-05,0.0238695,0.000416169,0.00831315,0.000144943,0.0191995,0.000334744,1.34E-05,-3.70E-07,0.0191758,-0.00179097,0.0511895,0.000891756,0.0576375,0.00100493,0.46134,0.00804386,0.216705,0.00377829,0.00016056,-4.43E-06,0.138055,-0.0128939,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.61,0.00430103,0.00430103,7.50E-05,0.02387,0.000416102,0.0083133,0.000144919,0.0191999,0.00033469,1.34E-05,-3.69E-07,0.019174,-0.00179069,0.0511904,0.000891697,0.0576386,0.00100477,0.461348,0.00804256,0.216708,0.00377768,0.000160563,-4.42E-06,0.138042,-0.0128919,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.611,0.0043011,0.0043011,7.50E-05,0.0238704,0.000416034,0.00831344,0.000144896,0.0192002,0.000334635,1.34E-05,-3.66E-07,0.0191723,-0.00179041,0.0511913,0.00089164,0.0576396,0.0010046,0.461356,0.00804125,0.216712,0.00377706,0.000160564,-4.38E-06,0.138029,-0.0128899,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.612,0.00430118,0.00430118,7.50E-05,0.0238708,0.000415965,0.00831359,0.000144872,0.0192005,0.00033458,1.34E-05,-3.61E-07,0.0191705,-0.00179013,0.0511922,0.000891585,0.0576406,0.00100444,0.461364,0.00803992,0.216716,0.00377644,0.000160565,-4.32E-06,0.138016,-0.0128879,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.613,0.00430125,0.00430125,7.49E-05,0.0238712,0.000415896,0.00831373,0.000144848,0.0192009,0.000334524,1.34E-05,-3.55E-07,0.0191687,-0.00178986,0.0511931,0.000891532,0.0576416,0.00100427,0.461372,0.00803858,0.21672,0.0037758,0.000160566,-4.24E-06,0.138003,-0.0128859,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.614,0.00430133,0.00430133,7.49E-05,0.0238716,0.000415825,0.00831388,0.000144823,0.0192012,0.000334468,1.34E-05,-3.46E-07,0.0191669,-0.00178958,0.051194,0.000891481,0.0576426,0.0010041,0.461381,0.00803721,0.216724,0.00377516,0.000160565,-4.14E-06,0.137991,-0.0128839,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.615,0.0043014,0.0043014,7.49E-05,0.023872,0.000415754,0.00831402,0.000144799,0.0192015,0.000334411,1.34E-05,-3.35E-07,0.0191651,-0.0017893,0.0511949,0.000891432,0.0576436,0.00100393,0.461389,0.00803583,0.216727,0.00377452,0.000160564,-4.00E-06,0.137978,-0.0128819,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.616,0.00430148,0.00430148,7.49E-05,0.0238725,0.000415682,0.00831417,0.000144774,0.0192019,0.000334353,1.34E-05,-3.21E-07,0.0191633,-0.00178902,0.0511958,0.000891385,0.0576446,0.00100375,0.461397,0.00803443,0.216731,0.00377386,0.000160561,-3.84E-06,0.137965,-0.01288,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.617,0.00430155,0.00430155,7.49E-05,0.0238729,0.000415609,0.00831431,0.000144748,0.0192022,0.000334294,1.34E-05,-3.06E-07,0.0191615,-0.00178875,0.0511967,0.00089134,0.0576456,0.00100357,0.461405,0.00803302,0.216735,0.00377319,0.000160558,-3.65E-06,0.137952,-0.012878,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.618,0.00430163,0.00430163,7.49E-05,0.0238733,0.000415546,0.00831445,0.000144727,0.0192025,0.000334244,1.34E-05,-3.16E-07,0.0191597,-0.00178847,0.0511976,0.000891273,0.0576466,0.00100342,0.461413,0.00803181,0.216739,0.00377263,0.000160565,-3.78E-06,0.137939,-0.012876,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.619,0.0043017,0.0043017,7.49E-05,0.0238737,0.000415484,0.0083146,0.000144705,0.0192029,0.000334194,1.34E-05,-3.28E-07,0.0191579,-0.00178819,0.0511985,0.000891204,0.0576476,0.00100327,0.461421,0.00803062,0.216742,0.00377207,0.000160572,-3.92E-06,0.137926,-0.012874,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.62,0.00430178,0.00430178,7.49E-05,0.0238741,0.000415422,0.00831474,0.000144683,0.0192032,0.000334144,1.34E-05,-3.40E-07,0.0191562,-0.00178792,0.0511993,0.000891135,0.0576486,0.00100312,0.461429,0.00802942,0.216746,0.00377151,0.000160579,-4.06E-06,0.137913,-0.012872,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.621,0.00430185,0.00430185,7.48E-05,0.0238745,0.00041536,0.00831489,0.000144662,0.0192035,0.000334094,1.34E-05,-3.51E-07,0.0191544,-0.00178764,0.0512002,0.000891066,0.0576496,0.00100297,0.461437,0.00802822,0.21675,0.00377094,0.000160586,-4.20E-06,0.1379,-0.01287,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.622,0.00430193,0.00430193,7.48E-05,0.0238749,0.000415298,0.00831503,0.00014464,0.0192039,0.000334044,1.34E-05,-3.62E-07,0.0191526,-0.00178736,0.0512011,0.000890996,0.0576506,0.00100283,0.461445,0.00802702,0.216754,0.00377038,0.000160593,-4.33E-06,0.137888,-0.012868,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.623,0.004302,0.004302,7.48E-05,0.0238754,0.000415236,0.00831518,0.000144618,0.0192042,0.000333994,1.34E-05,-3.73E-07,0.0191508,-0.00178709,0.051202,0.000890925,0.0576516,0.00100268,0.461453,0.00802582,0.216757,0.00376982,0.0001606,-4.46E-06,0.137875,-0.012866,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.624,0.00430208,0.00430208,7.48E-05,0.0238758,0.000415174,0.00831532,0.000144596,0.0192045,0.000333944,1.34E-05,-3.83E-07,0.019149,-0.00178681,0.0512029,0.000890854,0.0576526,0.00100253,0.461461,0.00802462,0.216761,0.00376925,0.000160607,-4.58E-06,0.137862,-0.012864,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.625,0.00430215,0.00430215,7.48E-05,0.0238762,0.000415112,0.00831547,0.000144575,0.0192049,0.000333894,1.34E-05,-3.93E-07,0.0191472,-0.00178653,0.0512038,0.000890781,0.0576536,0.00100238,0.461469,0.00802342,0.216765,0.00376869,0.000160614,-4.70E-06,0.137849,-0.012862,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.626,0.00430222,0.00430222,7.48E-05,0.0238766,0.00041505,0.00831561,0.000144553,0.0192052,0.000333844,1.34E-05,-4.03E-07,0.0191454,-0.00178626,0.0512047,0.000890707,0.0576546,0.00100223,0.461477,0.00802221,0.216769,0.00376812,0.00016062,-4.82E-06,0.137836,-0.01286,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.627,0.0043023,0.0043023,7.48E-05,0.023877,0.000414987,0.00831576,0.000144531,0.0192055,0.000333793,1.34E-05,-4.13E-07,0.0191436,-0.00178598,0.0512056,0.000890631,0.0576556,0.00100208,0.461485,0.00802101,0.216772,0.00376756,0.000160626,-4.94E-06,0.137823,-0.012858,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.628,0.00430237,0.00430237,7.48E-05,0.0238774,0.000414925,0.0083159,0.000144509,0.0192059,0.000333743,1.34E-05,-4.22E-07,0.0191419,-0.0017857,0.0512065,0.000890554,0.0576566,0.00100192,0.461493,0.0080198,0.216776,0.00376699,0.000160633,-5.05E-06,0.13781,-0.012856,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.629,0.00430245,0.00430245,7.47E-05,0.0238779,0.000414862,0.00831604,0.000144487,0.0192062,0.000333693,1.34E-05,-4.31E-07,0.0191401,-0.00178543,0.0512074,0.000890475,0.0576576,0.00100177,0.461501,0.00801859,0.21678,0.00376642,0.000160639,-5.15E-06,0.137798,-0.012854,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.63,0.00430252,0.00430252,7.47E-05,0.0238783,0.000414799,0.00831619,0.000144465,0.0192065,0.000333642,1.34E-05,-4.39E-07,0.0191383,-0.00178515,0.0512082,0.000890395,0.0576586,0.00100162,0.461509,0.00801738,0.216784,0.00376585,0.000160645,-5.26E-06,0.137785,-0.012852,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
